year,country,co2,avg_yly_tmp_f,avg_yly_tmp_c,avg_yly_tmp_uncertainty
1989,BAHAMAS,531,78.173,25.65166667,0.38625
1989,BAHRAIN,3201,78.8405,26.0225,0.441333333
1989,BANGLADESH,3669,77.54855,25.30475,0.30525
1989,BARBADOS,270,80.1539,26.75216667,0.271333333
1989,BELGIUM,29305,51.6581,10.92116667,0.239916667
1989,BELIZE,82,77.56685,25.31491667,0.35808333299999995
1989,BENIN,172,80.88875,27.16041667,0.281833333
1989,BHUTAN,17,54.0506,12.25033333,0.305416667
1989,BOTSWANA,390,71.7875,22.10416667,0.50375
1989,BRAZIL,58365,76.76855,24.87141667,0.21025
1989,BRITISH VIRGIN ISLANDS,18,79.80875,26.56041667,0.290833333
1989,BULGARIA,23654,51.98345,11.10191667,0.29883333300000003
1989,BURKINA FASO,224,82.75685,28.19825,0.32675
1989,BURUNDI,73,68.01965,20.01091667,0.571666667
1989,CAMBODIA,123,80.5328,26.96266667,0.286083333
1989,CANADA,126336,22.868000000000002,-5.073333333,0.24933333300000002
1989,CAPE VERDE,22,76.22165,24.56758333,0.87775
1989,CAYMAN ISLANDS,70,80.7902,27.10566667,0.313666667
1989,CENTRAL AFRICAN REPUBLIC,68,77.57300000000001,25.31833333,0.40566666700000004
1989,CHAD,28,80.312,26.84,0.713666667
1989,CHILE,8832,50.0441,10.0245,0.28825
1989,COLOMBIA,14517,76.75445,24.86358333,0.24375
1989,COMOROS,14,78.39995,25.77775,0.33925
1989,CONGO,411,76.2899,24.6055,0.2785
1989,COSTA RICA,811,78.39995,25.77775,0.34825
1989,CUBA,9746,78.62615,25.90341667,0.29675
1989,CYPRUS,1184,66.344,19.08,0.31275
1989,DENMARK,13304,-1.81225,-18.78458333,0.63175
1989,DJIBOUTI,106,83.8346,28.796999999999997,0.610833333
1989,DOMINICA,16,79.4816,26.37866667,0.277666667
1989,DOMINICAN REPUBLIC,2827,78.62105,25.90058333,0.3545
1989,ECUADOR,5527,71.37755,21.87641667,0.310916667
1989,EGYPT,19684,73.02199999999999,22.79,0.36525
1989,EL SALVADOR,706,77.3678,25.20433333,0.40475
1989,EQUATORIAL GUINEA,32,77.234,25.13,0.391666667
1989,ETHIOPIA,771,73.1408,22.855999999999998,0.36116666700000005
1989,FIJI,172,77.8016,25.44533333,0.32558333300000003
1989,FINLAND,14340,38.6066,3.6703333330000003,0.257666667
1989,FRANCE,106531,57.07415,13.93008333,0.246916667
1989,FRENCH GUIANA,183,78.6092,25.894000000000002,0.252916667
1989,FRENCH POLYNESIA,148,79.57445,26.43025,0.39833333299999996
1989,GABON,1574,76.11455,24.50808333,0.32125
1989,GAMBIA,49,82.08935,27.82741667,0.331416667
1989,GHANA,912,80.6018,27.000999999999998,0.289916667
1989,GREECE,20230,58.78205,14.87891667,0.286583333
1989,GREENLAND,129,-2.8624,-19.368,0.645833333
1989,GRENADA,28,80.6012,27.00066667,0.2575
1989,GUADELOUPE,324,79.8533,26.58516667,0.24916666699999998
1989,GUATEMALA,1158,73.95815,23.31008333,0.335583333
1989,GUINEA,285,78.32300000000001,25.735,0.263
1989,GUINEA BISSAU,63,80.6615,27.03416667,0.33266666699999997
1989,GUYANA,323,79.0046,26.11366667,0.311083333
1989,HAITI,283,79.982,26.65666667,0.36466666700000006
1989,HONDURAS,744,76.8494,24.91633333,0.401916667
1989,HUNGARY,20750,51.14075,10.63375,0.277833333
1989,ICELAND,519,34.4855,1.3808333330000002,0.317333333
1989,INDIA,157897,75.4922,24.16233333,0.21825
1989,INDONESIA,35715,78.8972,26.054000000000002,0.24600000000000002
1989,IRAQ,19976,72.20915,22.33841667,0.44833333299999995
1989,IRELAND,8186,50.53235,10.29575,0.241583333
1989,ISRAEL,8660,67.8236,19.902,0.24808333300000002
1989,ITALY,111510,55.9925,13.32916667,0.243583333
1989,JAMAICA,1835,79.58915,26.43841667,0.317333333
1989,JAPAN,279670,55.24115,12.91175,0.184166667
1989,JORDAN,2518,67.5566,19.75366667,0.3665
1989,KENYA,1416,75.23899999999999,24.02166667,0.251166667
1989,KIRIBATI,6,80.03195,26.68441667,0.646416667
1989,KUWAIT,9786,77.5403,25.30016667,0.539166667
1989,LEBANON,2196,64.59185,18.10658333,0.261
1989,LIBERIA,182,78.51035,25.83908333,0.33299999999999996
1989,LUXEMBOURG,2634,51.0698,10.59433333,0.234583333
1989,MADAGASCAR,254,73.27955,22.93308333,0.284
1989,MALAWI,154,70.7663,21.53683333,0.306
1989,MALAYSIA,13603,78.99095,26.10608333,0.18841666699999998
1989,MALI,114,83.7917,28.77316667,0.32608333300000003
1989,MALTA,592,66.14495,18.96941667,0.38541666700000005
1989,MARTINIQUE,415,79.4816,26.37866667,0.277666667
1989,MAURITANIA,777,82.7888,28.215999999999998,0.433
1989,MAURITIUS,287,74.76815,23.76008333,0.333083333
1989,MEXICO,98685,69.7373,20.96516667,0.24758333300000002
1989,MONGOLIA,2882,33.21305,0.6739166670000001,0.303333333
1989,MONTSERRAT,8,79.9442,26.63566667,0.2495
1989,MOROCCO,6250,65.3546,18.53033333,0.37991666700000004
1989,MOZAMBIQUE,284,74.83325,23.79625,0.240166667
1989,NEPAL,249,59.06435,15.03575,0.44658333299999997
1989,NETHERLANDS,44478,51.6776,10.932,0.21791666699999998
1989,NEW CALEDONIA,449,73.70225,23.16791667,0.379
1989,NEW ZEALAND,6928,52.3037,11.27983333,0.26825
1989,NICARAGUA,403,79.07945,26.15525,0.365833333
1989,NIGER,284,80.89895,27.16608333,0.37341666700000004
1989,NIGERIA,11574,79.4771,26.37616667,0.312833333
1989,NIUE,1,77.8724,25.48466667,0.365
1989,NORWAY,13466,34.6862,1.4923333330000002,0.265916667
1989,OMAN,2745,80.0144,26.67466667,0.40933333299999997
1989,PAKISTAN,16623,69.17,20.65,0.32808333300000003
1989,PANAMA,688,79.74755,26.52641667,0.2905
1989,PAPUA NEW GUINEA,555,76.8056,24.892,0.26666666699999997
1989,PARAGUAY,612,74.0702,23.37233333,0.276583333
1989,PERU,5956,68.0309,20.01716667,0.2945
1989,PHILIPPINES,10674,80.1179,26.73216667,0.23199999999999998
1989,POLAND,115568,48.96215,9.423416667,0.3075
1989,PORTUGAL,11238,60.91175,16.06208333,0.29591666699999997
1989,QATAR,3907,80.15585,26.75325,0.531083333
1989,REUNION,379,74.4377,23.5765,0.34933333299999997
1989,ROMANIA,58397,49.42175,9.67875,0.225416667
1989,RWANDA,188,66.53735,19.18741667,0.523833333
1989,SAINT LUCIA,45,80.4488,26.916,0.255416667
1989,SAMOA,33,79.6592,26.47733333,0.334833333
1989,SAUDI ARABIA,55560,77.8622,25.479,0.38125
1989,SENEGAL,1008,82.8965,28.27583333,0.33116666699999997
1989,SEYCHELLES,64,80.5001,26.9445,0.5621666670000001
1989,SIERRA LEONE,102,79.4522,26.36233333,0.273416667
1989,SINGAPORE,11423,80.2262,26.79233333,0.265333333
1989,SOLOMON ISLANDS,44,80.58545,26.99191667,0.48866666700000005
1989,SOMALIA,261,80.3444,26.858,0.5195833329999999
1989,SOUTH AFRICA,93021,63.3311,17.40616667,0.255
1989,SPAIN,61814,59.08265,15.04591667,0.236416667
1989,SRI LANKA,950,81.12425,27.29125,0.321333333
1989,SUDAN,1025,80.1173,26.73183333,0.39775
1989,SURINAME,506,79.4456,26.35866667,0.235833333
1989,SWAZILAND,119,66.6089,19.22716667,0.3305
1989,SWEDEN,15144,39.93635,4.409083333,0.24475
1989,SWITZERLAND,10763,46.64465,8.135916667,0.24100000000000002
1989,TAIWAN,33632,71.93165,22.18425,0.204666667
1989,THAILAND,21514,79.37765,26.32091667,0.210833333
1989,TOGO,228,80.7305,27.0725,0.305166667
1989,TONGA,19,74.7566,23.75366667,0.3615
1989,TRINIDAD AND TOBAGO,4402,79.39175,26.32875,0.35658333299999995
1989,TUNISIA,3609,69.34355,20.74641667,0.298
1989,TURKEY,37992,53.9159,12.1755,0.202416667
1989,UGANDA,219,73.32995,22.96108333,0.4615
1989,UNITED ARAB EMIRATES,14859,81.65345,27.58525,0.291666667
1989,UNITED KINGDOM,158637,49.2575,9.5875,0.234166667
1989,UNITED STATES,1351263,47.97155,8.873083333,0.18491666699999998
1989,URUGUAY,1331,64.5809,18.1005,0.34325
1989,VENEZUELA,29685,77.15525,25.08625,0.4245
1989,ZAMBIA,710,70.9592,21.644000000000002,0.5475
1989,ZIMBABWE,4414,70.57805,21.43225,0.240833333
1990,AFGHANISTAN,713,58.988,14.99333333,0.362416667
1990,ALBANIA,1504,56.2436,13.46866667,0.33883333299999996
1990,ALGERIA,20990,75.22595,24.01441667,0.39791666700000006
1990,ANDORRA,111,54.42005,12.45558333,0.281666667
1990,ANGOLA,1395,72.43955,22.46641667,0.46616666700000003
1990,ANGUILLA,14,80.77775,27.09875,0.25725
1990,ARGENTINA,30583,59.27915,15.15508333,0.23375
1990,ARUBA,447,82.838,28.24333333,0.36466666700000006
1990,AUSTRALIA,71913,72.24035,22.35575,0.18575
1990,AUSTRIA,15731,45.2192,7.343999999999999,0.274833333
1990,BAHAMAS,532,78.7862,25.99233333,0.257166667
1990,BAHRAIN,3389,79.42025,26.34458333,0.68275
1990,BANGLADESH,4236,77.50715,25.28175,0.348583333
1990,BARBADOS,293,80.4977,26.94316667,0.26966666699999997
1990,BELGIUM,28920,51.6836,10.93533333,0.229833333
1990,BELIZE,85,77.9906,25.55033333,0.289083333
1990,BENIN,193,82.0289,27.79383333,0.424
1990,BHUTAN,35,53.97005,12.20558333,0.336
1990,BOTSWANA,737,73.3007,22.94483333,0.43308333299999996
1990,BRAZIL,56964,77.49485,25.27491667,0.21725
1990,BRITISH VIRGIN ISLANDS,18,80.279,26.82166667,0.27899999999999997
1990,BULGARIA,20311,52.8758,11.59766667,0.294
1990,BURKINA FASO,159,83.8514,28.80633333,0.322416667
1990,BURUNDI,57,68.7368,20.40933333,0.468916667
1990,CAMBODIA,344,81.0668,27.25933333,0.276833333
1990,CANADA,118675,22.96055,-5.021916667,0.27125
1990,CAPE VERDE,26,76.5416,24.74533333,0.7729166670000001
1990,CAYMAN ISLANDS,68,81.25055,27.36141667,0.39541666700000005
1990,CENTRAL AFRICAN REPUBLIC,54,78.28865,25.71591667,0.58225
1990,CHAD,39,81.71465,27.61925,0.747833333
1990,CHILE,9085,49.69625,9.83125,0.26916666699999997
1990,COLOMBIA,15636,77.3945,25.21916667,0.296166667
1990,COMOROS,17,79.07585,26.15325,0.35425
1990,CONGO,324,76.5797,24.7665,0.261333333
1990,COSTA RICA,806,79.32245,26.29025,0.39425
1990,CUBA,9093,79.04015,26.13341667,0.2845
1990,CYPRUS,1193,66.54995,19.19441667,0.27475
1990,DENMARK,13698,-0.1666,-17.87033333,0.590666667
1990,DJIBOUTI,88,84.7454,29.303,0.680083333
1990,DOMINICA,16,79.9337,26.62983333,0.289916667
1990,DOMINICAN REPUBLIC,2517,79.1081,26.17116667,0.416416667
1990,ECUADOR,4589,72.38255,22.43475,0.282
1990,EGYPT,20710,73.56455,23.09141667,0.339916667
1990,EL SALVADOR,685,78.0197,25.5665,0.460916667
1990,EQUATORIAL GUINEA,18,77.513,25.285,0.41975
1990,ETHIOPIA,823,74.08325,23.37958333,0.47775
1990,FIJI,222,77.7209,25.4005,0.31975
1990,FINLAND,14111,37.29785,2.94325,0.26458333300000003
1990,FRANCE,102452,57.2699,14.03883333,0.238416667
1990,FRENCH GUIANA,172,79.2134,26.22966667,0.2705
1990,FRENCH POLYNESIA,119,80.3285,26.84916667,0.56125
1990,GABON,1227,76.2275,24.57083333,0.34666666700000004
1990,GAMBIA,48,82.6442,28.13566667,0.43141666700000003
1990,GHANA,1041,81.04055,27.24475,0.35958333299999995
1990,GREECE,20256,59.8988,15.49933333,0.298083333
1990,GREENLAND,151,-1.18825,-18.43791667,0.604666667
1990,GRENADA,29,80.9702,27.20566667,0.257083333
1990,GUADELOUPE,350,80.29925,26.83291667,0.27225
1990,GUATEMALA,1387,74.4791,23.5995,0.317
1990,GUINEA,274,78.8201,26.01116667,0.28675
1990,GUINEA BISSAU,47,81.2543,27.3635,0.43758333299999996
1990,GUYANA,309,79.81835,26.56575,0.40875
1990,HAITI,271,80.49725,26.94291667,0.40625
1990,HONDURAS,707,77.3771,25.2095,0.35966666700000005
1990,HUNGARY,18993,51.6566,10.92033333,0.277083333
1990,ICELAND,545,35.19455,1.77475,0.31525
1990,INDIA,168845,75.5207,24.17816667,0.236333333
1990,INDONESIA,40787,79.2281,26.23783333,0.2775
1990,IRAQ,13006,72.5747,22.5415,0.341416667
1990,IRELAND,8513,50.5628,10.31266667,0.225583333
1990,ISRAEL,9898,68.2337,20.12983333,0.25275
1990,ITALY,113867,56.69045,13.71691667,0.205166667
1990,JAMAICA,2054,80.13245,26.74025,0.36625
1990,JAPAN,298931,56.46305,13.59058333,0.20275
1990,JORDAN,2837,67.85885,19.92158333,0.268916667
1990,KENYA,1588,75.43835,24.13241667,0.33225
1990,KIRIBATI,6,80.7362,27.07566667,0.643166667
1990,KUWAIT,13908,78.36545,25.75858333,0.7120833329999999
1990,LEBANON,2240,64.73225,18.18458333,0.280083333
1990,LESOTHO,402,57.46505,14.14725,0.29833333300000003
1990,LIBERIA,129,78.58685,25.88158333,0.292916667
1990,LUXEMBOURG,2728,51.06365,10.59091667,0.24883333300000002
1990,MADAGASCAR,259,73.6235,23.12416667,0.321833333
1990,MALAWI,204,72.10445,22.28025,0.525666667
1990,MALAYSIA,15433,79.55405,26.41891667,0.21708333300000002
1990,MALI,115,84.77795,29.32108333,0.403083333
1990,MALTA,589,67.21115,19.56175,0.325916667
1990,MARTINIQUE,439,79.9337,26.62983333,0.289916667
1990,MAURITANIA,247,83.36555,28.53641667,0.55825
1990,MAURITIUS,399,74.9132,23.84066667,0.32966666699999997
1990,MEXICO,86836,69.7295,20.96083333,0.21025
1990,MONGOLIA,2724,33.19205,0.66225,0.274833333
1990,MONTSERRAT,8,80.3882,26.88233333,0.27375
1990,MOROCCO,6420,65.6558,18.69766667,0.32525
1990,MOZAMBIQUE,279,75.5612,24.20066667,0.291583333
1990,NEPAL,173,59.4902,15.27233333,0.44375
1990,NETHERLANDS,43197,51.8006,11.00033333,0.24
1990,NEW CALEDONIA,432,74.14325,23.41291667,0.37200000000000005
1990,NEW ZEALAND,6421,52.2848,11.26933333,0.321166667
1990,NICARAGUA,695,79.79855,26.55475,0.36158333299999995
1990,NIGER,200,82.48655,28.04808333,0.541583333
1990,NIGERIA,10689,81.2591,27.36616667,0.39241666700000005
1990,NIUE,2,78.18515,25.65841667,0.44141666700000004
1990,NORWAY,8593,35.7197,2.0665,0.290583333
1990,OMAN,3105,81.4001,27.4445,0.46866666700000004
1990,PAKISTAN,18698,70.47755,21.37641667,0.322666667
1990,PANAMA,755,80.4656,26.92533333,0.3235
1990,PAPUA NEW GUINEA,584,76.88615,24.93675,0.278583333
1990,PARAGUAY,590,74.47895,23.59941667,0.331583333
1990,PERU,5746,68.41955,20.23308333,0.309333333
1990,PHILIPPINES,11389,80.4782,26.93233333,0.22975
1990,POLAND,100470,48.617,9.231666667,0.2525
1990,PORTUGAL,11541,60.33695,15.74275,0.284166667
1990,QATAR,3211,81.1766,27.32033333,0.47883333299999997
1990,REUNION,301,74.37605,23.54225,0.46075
1990,ROMANIA,47474,50.4068,10.226,0.26875
1990,RWANDA,148,67.1825,19.54583333,0.480333333
1990,SAINT LUCIA,44,80.85695,27.14275,0.251833333
1990,SAMOA,28,80.34545,26.85858333,0.29025
1990,SAUDI ARABIA,50669,78.83375,26.01875,0.334833333
1990,SENEGAL,868,83.3144,28.508000000000003,0.34775
1990,SEYCHELLES,41,80.99615,27.22008333,0.63925
1990,SIERRA LEONE,133,79.79255,26.55141667,0.30025
1990,SINGAPORE,12134,80.834,27.13,0.310333333
1990,SOLOMON ISLANDS,40,81.07685,27.26491667,0.5730833329999999
1990,SOMALIA,200,80.8568,27.14266667,0.617416667
1990,SOUTH AFRICA,85439,63.911,17.72833333,0.231916667
1990,SPAIN,59612,58.57175,14.76208333,0.234916667
1990,SRI LANKA,1055,81.55175,27.52875,0.41216666700000004
1990,SUDAN,1424,81.75935,27.64408333,0.445
1990,SURINAME,483,80.01875,26.67708333,0.282916667
1990,SWAZILAND,116,66.5807,19.2115,0.37458333299999996
1990,SWEDEN,14166,40.09625,4.497916667,0.271916667
1990,SWITZERLAND,11620,46.86005,8.255583332999999,0.232083333
1990,TAIWAN,33730,72.45095,22.47275,0.212083333
1990,THAILAND,24763,79.8632,26.59066667,0.23775
1990,TOGO,211,81.5303,27.51683333,0.3135
1990,TONGA,21,74.55155,23.63975,0.360916667
1990,TRINIDAD AND TOBAGO,4643,79.9907,26.6615,0.286916667
1990,TUNISIA,3618,69.6722,20.929000000000002,0.31
1990,TURKEY,39776,53.6585,12.0325,0.21508333300000002
1990,UGANDA,207,73.88075,23.26708333,0.39691666700000006
1990,UNITED ARAB EMIRATES,14183,82.86815,28.26008333,0.29491666699999997
1990,UNITED KINGDOM,151602,49.41425,9.674583333,0.232416667
1990,UNITED STATES,1315354,49.13885,9.521583332999999,0.18616666699999998
1990,URUGUAY,1089,63.86645,17.70358333,0.316166667
1990,VENEZUELA,33314,78.07055,25.59475,0.35208333299999994
1990,ZAMBIA,667,71.9948,22.21933333,0.435
1990,ZIMBABWE,4266,71.83445,22.13025,0.24875
1991,AFGHANISTAN,665,57.86735,14.37075,0.41100000000000003
1991,ALBANIA,1169,54.2099,12.33883333,0.3225
1991,ALGERIA,21557,73.41995,23.01108333,0.36108333299999995
1991,ANDORRA,111,52.81775,11.56541667,0.24325
1991,ANGOLA,1388,71.77175,22.09541667,0.504166667
1991,ANGUILLA,14,80.7752,27.09733333,0.28875
1991,ARGENTINA,31933,59.17565,15.09758333,0.16899999999999998
1991,ARUBA,459,83.01755,28.34308333,0.300166667
1991,AUSTRALIA,71304,72.47735,22.48741667,0.149416667
1991,AUSTRIA,16800,43.44425,6.3579166670000005,0.202083333
1991,BAHAMAS,486,78.66815,25.92675,0.38291666700000004
1991,BAHRAIN,3239,78.46145,25.81191667,0.38308333299999997
1991,BANGLADESH,4347,77.2433,25.13516667,0.1945
1991,BARBADOS,329,80.4077,26.89316667,0.289083333
1991,BELGIUM,30259,49.4765,9.709166667,0.18383333300000002
1991,BELIZE,98,78.554,25.86333333,0.319166667
1991,BENIN,224,81.28565,27.38091667,0.282
1991,BHUTAN,51,53.5904,11.99466667,0.268
1991,BOTSWANA,719,71.7074,22.05966667,0.353916667
1991,BRAZIL,59812,77.5259,25.29216667,0.15966666699999998
1991,BRITISH VIRGIN ISLANDS,18,80.19965,26.77758333,0.277416667
1991,BULGARIA,15694,50.3252,10.18066667,0.237833333
1991,BURKINA FASO,171,83.22695,28.45941667,0.320083333
1991,BURUNDI,65,68.429,20.23833333,0.431333333
1991,CAMBODIA,356,80.96255,27.20141667,0.256916667
1991,CANADA,116384,24.031999999999996,-4.426666667,0.208666667
1991,CAPE VERDE,27,76.33655,24.63141667,0.7104166670000001
1991,CAYMAN ISLANDS,74,81.26405,27.36891667,0.320083333
1991,CENTRAL AFRICAN REPUBLIC,56,78.2597,25.69983333,0.738166667
1991,CHAD,18,81.5963,27.5535,0.689416667
1991,CHILE,8542,49.50575,9.725416667000001,0.24683333300000002
1991,COLOMBIA,15577,77.6153,25.34183333,0.235166667
1991,COMOROS,18,79.1543,26.19683333,0.332583333
1991,CONGO,274,76.6787,24.8215,0.32766666699999997
1991,COSTA RICA,910,79.32185,26.28991667,0.271166667
1991,CUBA,8102,79.0985,26.16583333,0.323166667
1991,CYPRUS,1279,66.34895,19.08275,0.305166667
1991,DENMARK,16436,-0.09025,-17.82791667,0.55325
1991,DJIBOUTI,85,84.72095,29.28941667,0.73525
1991,DOMINICA,16,79.78025,26.54458333,0.280416667
1991,DOMINICAN REPUBLIC,2739,78.89615,26.05341667,0.47225
1991,ECUADOR,4499,72.5531,22.5295,0.251083333
1991,EGYPT,21466,73.5593,23.0885,0.359
1991,EL SALVADOR,865,78.15335,25.64075,0.46683333299999996
1991,EQUATORIAL GUINEA,39,77.42315,25.23508333,0.45833333299999995
1991,ETHIOPIA,814,74.14235,23.41241667,0.582583333
1991,FIJI,183,77.6264,25.348000000000003,0.26058333300000003
1991,FINLAND,14644,36.19085,2.32825,0.215416667
1991,FRANCE,106542,55.6511,13.1395,0.203166667
1991,FRENCH GUIANA,182,79.18235,26.21241667,0.18533333300000002
1991,FRENCH POLYNESIA,118,80.0246,26.68033333,0.2815
1991,GABON,1237,76.2203,24.56683333,0.412083333
1991,GAMBIA,49,82.48145,28.04525,0.363
1991,GERMANY,253606,47.34155,8.523083332999999,0.177583333
1991,GHANA,1073,80.54495,26.96941667,0.272833333
1991,GREECE,20197,57.9431,14.41283333,0.254916667
1991,GREENLAND,149,-1.0684,-18.37133333,0.566583333
1991,GRENADA,30,80.855,27.14166667,0.233666667
1991,GUADELOUPE,351,80.19575,26.77541667,0.22133333300000002
1991,GUATEMALA,1378,74.97965,23.87758333,0.33
1991,GUINEA,280,78.8912,26.05066667,0.437166667
1991,GUINEA BISSAU,48,81.2378,27.35433333,0.42575
1991,GUYANA,304,79.59515,26.44175,0.222083333
1991,HAITI,272,80.3372,26.854,0.472916667
1991,HONDURAS,736,77.6075,25.3375,0.301666667
1991,HUNGARY,18158,49.4243,9.680166667,0.236583333
1991,ICELAND,482,36.57215,2.540083333,0.316
1991,INDIA,179490,75.76115,24.31175,0.18575
1991,INDONESIA,49013,78.9353,26.07516667,0.18658333300000002
1991,IRAQ,12447,72.1046,22.28033333,0.404416667
1991,IRELAND,8563,49.6853,9.825166667000001,0.21025
1991,ISRAEL,10023,68.03945,20.02191667,0.241333333
1991,ITALY,115597,55.1363,12.8535,0.18308333300000001
1991,JAMAICA,2115,80.0381,26.68783333,0.39183333299999995
1991,JAPAN,299804,55.0097,12.78316667,0.159583333
1991,JORDAN,2672,67.62515,19.79175,0.31
1991,KENYA,1320,75.86885,24.37158333,0.309416667
1991,KIRIBATI,6,81.25355,27.36308333,0.5631666670000001
1991,KUWAIT,2779,77.62745,25.34858333,0.46983333299999996
1991,LEBANON,2312,64.6067,18.11483333,0.282083333
1991,LESOTHO,417,57.8354,14.353,0.32925
1991,LIBERIA,76,78.52085,25.84491667,0.31825
1991,LUXEMBOURG,2895,49.01555,9.453083333,0.18383333300000002
1991,MADAGASCAR,282,73.9886,23.326999999999998,0.35166666700000004
1991,MALAWI,217,71.4011,21.8895,0.36841666700000003
1991,MALAYSIA,18705,79.39775,26.33208333,0.18891666699999998
1991,MALI,119,83.9405,28.85583333,0.450583333
1991,MALTA,561,65.46215,18.59008333,0.383666667
1991,MARTINIQUE,382,79.78025,26.54458333,0.280416667
1991,MAURITANIA,251,82.4609,28.03383333,0.45625
1991,MAURITIUS,415,75.4484,24.138,0.35225
1991,MEXICO,90526,69.5114,20.83966667,0.183916667
1991,MONGOLIA,3316,32.2247,0.124833333,0.268
1991,MONTSERRAT,8,80.29715,26.83175,0.223
1991,MOROCCO,6811,63.71105,17.61725,0.300833333
1991,MOZAMBIQUE,279,75.43895,24.13275,0.255333333
1991,NAMIBIA,288,69.40535,20.78075,0.6456666670000001
1991,NEPAL,262,59.243,15.135,0.4175
1991,NETHERLANDS,45038,49.55225,9.75125,0.1895
1991,NEW CALEDONIA,482,73.13975,22.85541667,0.320916667
1991,NEW ZEALAND,6568,50.9618,10.53433333,0.26458333300000003
1991,NICARAGUA,547,79.89845,26.61025,0.2715
1991,NIGER,197,82.1465,27.85916667,0.463916667
1991,NIGERIA,11528,80.678,27.04333333,0.283583333
1991,NIUE,2,78.0584,25.588,0.2405
1991,NORWAY,8747,34.0403,1.1335,0.258833333
1991,OMAN,3210,80.6195,27.01083333,0.4455
1991,PAKISTAN,18610,69.6224,20.90133333,0.33816666700000003
1991,PANAMA,885,80.72255,27.06808333,0.375833333
1991,PAPUA NEW GUINEA,563,76.5071,24.72616667,0.257583333
1991,PARAGUAY,582,75.4082,24.11566667,0.275333333
1991,PERU,5534,68.90765,20.50425,0.24841666699999998
1991,PHILIPPINES,11980,80.22815,26.79341667,0.204833333
1991,POLAND,98621,46.3004,7.944666667000001,0.207416667
1991,PORTUGAL,11997,59.4191,15.23283333,0.26125
1991,QATAR,4828,80.09555,26.71975,0.371166667
1991,REUNION,372,75.0602,23.92233333,0.34583333299999997
1991,ROMANIA,38257,47.7107,8.728166667,0.20225
1991,RWANDA,133,66.88535,19.38075,0.4455
1991,SAINT LUCIA,46,80.7569,27.08716667,0.233166667
1991,SAMOA,29,80.32835,26.84908333,0.311
1991,SAUDI ARABIA,73021,78.39725,25.77625,0.279416667
1991,SENEGAL,934,83.2826,28.49033333,0.304
1991,SEYCHELLES,47,81.1934,27.32966667,0.45675
1991,SIERRA LEONE,149,79.91885,26.62158333,0.447166667
1991,SINGAPORE,12345,80.58935,26.99408333,0.3155
1991,SOLOMON ISLANDS,40,80.58815,26.99341667,0.29433333300000003
1991,SOMALIA,193,81.06095,27.25608333,0.606916667
1991,SOUTH AFRICA,89013,63.9536,17.752,0.21658333300000002
1991,SPAIN,61531,57.2129,14.00716667,0.20325
1991,SRI LANKA,1139,81.608,27.56,0.28575
1991,SUDAN,1334,81.52745,27.51525,0.6659999999999999
1991,SURINAME,560,80.01755,26.67641667,0.17275
1991,SWAZILAND,89,66.94235,19.41241667,0.322416667
1991,SWEDEN,14051,38.2262,3.4589999999999996,0.2255
1991,SWITZERLAND,11646,45.32899999999999,7.405,0.2225
1991,TAIWAN,36784,72.70325,22.61291667,0.190583333
1991,THAILAND,27211,79.976,26.65333333,0.162333333
1991,TOGO,230,80.7023,27.05683333,0.307166667
1991,TONGA,26,74.45825,23.58791667,0.33325
1991,TRINIDAD AND TOBAGO,4640,79.7522,26.529,0.32558333300000003
1991,TUNISIA,4224,67.86455,19.92475,0.259416667
1991,TURKEY,40529,53.15195,11.75108333,0.231666667
1991,UGANDA,213,73.7168,23.176,0.4455
1991,UNITED ARAB EMIRATES,15547,81.85475,27.69708333,0.273416667
1991,UNITED KINGDOM,154576,47.891000000000005,8.828333333,0.208833333
1991,UNITED STATES,1314657,49.0886,9.493666667000001,0.142916667
1991,URUGUAY,1242,64.35305,17.97391667,0.224916667
1991,VENEZUELA,31481,77.9117,25.5065,0.283916667
1991,YEMEN,2511,79.86995,26.59441667,0.704666667
1991,ZAMBIA,659,70.93205,21.62891667,0.43941666700000004
1991,ZIMBABWE,4351,71.2214,21.78966667,0.24858333300000002
1992,AFGHANISTAN,380,57.30095,14.05608333,0.5016666670000001
1992,ALBANIA,686,55.5524,13.08466667,0.343083333
1992,ALGERIA,21854,72.9806,22.767,0.34533333299999996
1992,ANDORRA,111,52.69715,11.49841667,0.324166667
1992,ANGOLA,1417,72.49745,22.49858333,0.501
1992,ANGUILLA,15,80.6906,27.05033333,0.311583333
1992,ARGENTINA,33093,58.5305,14.73916667,0.262333333
1992,ARMENIA,1589,45.7064,7.614666667000001,0.38575
1992,ARUBA,399,83.29775,28.49875,0.338083333
1992,AUSTRALIA,73080,71.47865,21.93258333,0.227916667
1992,AUSTRIA,15451,45.70805,7.615583332999999,0.257
1992,AZERBAIJAN,15337,51.2984,10.72133333,0.36416666700000005
1992,BAHAMAS,489,77.8379,25.4655,0.38675
1992,BAHRAIN,2973,77.3198,25.17766667,0.3665
1992,BANGLADESH,4840,77.22005,25.12225,0.21425
1992,BARBADOS,267,80.4284,26.90466667,0.28325
1992,BELARUS,23839,44.8376,7.132000000000001,0.242666667
1992,BELGIUM,30534,50.88065,10.48925,0.260333333
1992,BELIZE,97,78.16625,25.64791667,0.302916667
1992,BENIN,245,81.01505,27.23058333,0.251083333
1992,BHUTAN,59,53.2883,11.82683333,0.34233333299999996
